col,img,decomposition.1,decomposition.2,cluster,acc,time
NIR_minmax,170101,KernelPCA_cosine,KernelPCA_sigmoid,MiniBatchKMeans,0.7560975609756098,232.59663581848145
NIR_minmax,170101,KernelPCA_cosine,KernelPCA_sigmoid,KMeans,0.7560975609756098,79.7123908996582
NIR_minmax,170101,KernelPCA_cosine,KernelPCA_sigmoid,SpectralClustering,0.7560975609756098,36.570072174072266
NIR_minmax,170101,KernelPCA_cosine,KernelPCA_sigmoid,Birch,0.5365853658536586,18.78571510314941
NIR_minmax,170101,KernelPCA_cosine,KernelPCA_sigmoid,AgglomerativeClustering,0.7560975609756098,7.656335830688477
NIR_minmax,170101,KernelPCA_cosine,KernelPCA_cosine,MiniBatchKMeans,0.7560975609756098,160.57133674621582
NIR_minmax,170101,KernelPCA_cosine,KernelPCA_cosine,KMeans,0.7560975609756098,40.26508331298828
NIR_minmax,170101,KernelPCA_cosine,KernelPCA_cosine,SpectralClustering,0.7317073170731707,83.82058143615723
NIR_minmax,170101,KernelPCA_cosine,KernelPCA_cosine,Birch,0.5365853658536586,14.137029647827148
NIR_minmax,170101,KernelPCA_cosine,KernelPCA_cosine,AgglomerativeClustering,0.7804878048780488,7.765054702758789
NIR_minmax,170101,KernelPCA_cosine,FactorAnalysis,MiniBatchKMeans,0.5609756097560976,161.54789924621582
NIR_minmax,170101,KernelPCA_cosine,FactorAnalysis,KMeans,0.7560975609756098,85.82639694213867
NIR_minmax,170101,KernelPCA_cosine,FactorAnalysis,SpectralClustering,0.7560975609756098,69.83757019042969
NIR_minmax,170101,KernelPCA_cosine,FactorAnalysis,Birch,0.5365853658536586,52.704811096191406
NIR_minmax,170101,KernelPCA_cosine,FactorAnalysis,AgglomerativeClustering,0.7804878048780488,44.3727970123291
NIR_minmax,170101,KernelPCA_cosine,FastICA,MiniBatchKMeans,0.6341463414634146,193.76659393310547
NIR_minmax,170101,KernelPCA_cosine,FastICA,KMeans,0.7560975609756098,54.19778823852539
NIR_minmax,170101,KernelPCA_cosine,FastICA,SpectralClustering,0.7560975609756098,107.24997520446776
NIR_minmax,170101,KernelPCA_cosine,FastICA,Birch,0.5365853658536586,53.96103858947754
NIR_minmax,170101,KernelPCA_cosine,FastICA,AgglomerativeClustering,0.7804878048780488,37.9948616027832
NIR_minmax,170101,KernelPCA_cosine,IncrementalPCA,MiniBatchKMeans,0.7317073170731707,118.74175071716309
NIR_minmax,170101,KernelPCA_cosine,IncrementalPCA,KMeans,0.7560975609756098,90.48008918762208
NIR_minmax,170101,KernelPCA_cosine,IncrementalPCA,SpectralClustering,0.7560975609756098,65.65117835998535
NIR_minmax,170101,KernelPCA_cosine,IncrementalPCA,Birch,0.5365853658536586,30.14421463012696
NIR_minmax,170101,KernelPCA_cosine,IncrementalPCA,AgglomerativeClustering,0.7560975609756098,15.961647033691406
NIR_minmax,170101,KernelPCA_cosine,PCA,MiniBatchKMeans,0.7560975609756098,184.3423843383789
NIR_minmax,170101,KernelPCA_cosine,PCA,KMeans,0.7560975609756098,35.87889671325684
NIR_minmax,170101,KernelPCA_cosine,PCA,SpectralClustering,0.7560975609756098,108.63590240478516
NIR_minmax,170101,KernelPCA_cosine,PCA,Birch,0.5365853658536586,26.126861572265625
NIR_minmax,170101,KernelPCA_cosine,PCA,AgglomerativeClustering,0.7560975609756098,10.63251495361328
NIR_minmax,170101,KernelPCA_cosine,TruncatedSVD,MiniBatchKMeans,0.7317073170731707,161.05985641479492
NIR_minmax,170101,KernelPCA_cosine,TruncatedSVD,KMeans,0.6829268292682926,20.177602767944336
NIR_minmax,170101,KernelPCA_cosine,TruncatedSVD,SpectralClustering,0.7560975609756098,107.85245895385742
NIR_minmax,170101,KernelPCA_cosine,TruncatedSVD,Birch,0.5365853658536586,11.780977249145508
NIR_minmax,170101,KernelPCA_cosine,TruncatedSVD,AgglomerativeClustering,0.7560975609756098,8.554220199584961
NIR_minmax,170101,FactorAnalysis,KernelPCA_sigmoid,MiniBatchKMeans,0.5365853658536586,946.0608959197998
NIR_minmax,170101,FactorAnalysis,KernelPCA_sigmoid,KMeans,0.6341463414634146,892.1926021575928
NIR_minmax,170101,FactorAnalysis,KernelPCA_sigmoid,SpectralClustering,0.6341463414634146,900.5427360534668
NIR_minmax,170101,FactorAnalysis,KernelPCA_sigmoid,Birch,0.5121951219512195,849.1318225860596
NIR_minmax,170101,FactorAnalysis,KernelPCA_sigmoid,AgglomerativeClustering,0.6341463414634146,840.6200408935547
NIR_minmax,170101,FactorAnalysis,KernelPCA_cosine,MiniBatchKMeans,0.6097560975609756,901.1163711547852
NIR_minmax,170101,FactorAnalysis,KernelPCA_cosine,KMeans,0.6585365853658537,790.6668186187744
NIR_minmax,170101,FactorAnalysis,KernelPCA_cosine,SpectralClustering,0.6585365853658537,759.1695785522461
NIR_minmax,170101,FactorAnalysis,KernelPCA_cosine,Birch,0.6585365853658537,744.8232173919678
NIR_minmax,170101,FactorAnalysis,KernelPCA_cosine,AgglomerativeClustering,0.6341463414634146,731.3385009765625
NIR_minmax,170101,FactorAnalysis,FactorAnalysis,MiniBatchKMeans,0.6585365853658537,2376.9278526306152
NIR_minmax,170101,FactorAnalysis,FactorAnalysis,KMeans,0.6585365853658537,2265.1925086975098
NIR_minmax,170101,FactorAnalysis,FactorAnalysis,SpectralClustering,0.5121951219512195,2904.815435409546
NIR_minmax,170101,FactorAnalysis,FactorAnalysis,Birch,0.6341463414634146,2239.733934402466
NIR_minmax,170101,FactorAnalysis,FactorAnalysis,AgglomerativeClustering,0.6341463414634146,2225.540399551392
NIR_minmax,170101,FactorAnalysis,FastICA,MiniBatchKMeans,0.5121951219512195,1606.8270206451416
NIR_minmax,170101,FactorAnalysis,FastICA,KMeans,0.5121951219512195,1585.20245552063
NIR_minmax,170101,FactorAnalysis,FastICA,SpectralClustering,0.5121951219512195,1583.233118057251
NIR_minmax,170101,FactorAnalysis,FastICA,Birch,0.5365853658536586,1515.9578323364258
NIR_minmax,170101,FactorAnalysis,FastICA,AgglomerativeClustering,0.6097560975609756,1499.6235370635986
NIR_minmax,170101,FactorAnalysis,IncrementalPCA,MiniBatchKMeans,0.8048780487804879,914.7217273712158
NIR_minmax,170101,FactorAnalysis,IncrementalPCA,KMeans,0.7804878048780488,859.2150211334229
NIR_minmax,170101,FactorAnalysis,IncrementalPCA,SpectralClustering,0.5121951219512195,881.5791606903076
NIR_minmax,170101,FactorAnalysis,IncrementalPCA,Birch,0.6341463414634146,787.2297763824463
NIR_minmax,170101,FactorAnalysis,IncrementalPCA,AgglomerativeClustering,0.6341463414634146,781.0359001159668
NIR_minmax,170101,FactorAnalysis,PCA,MiniBatchKMeans,0.6585365853658537,1313.7996196746826
NIR_minmax,170101,FactorAnalysis,PCA,KMeans,0.6585365853658537,1284.1758728027344
NIR_minmax,170101,FactorAnalysis,PCA,SpectralClustering,0.5121951219512195,1223.3672142028809
NIR_minmax,170101,FactorAnalysis,PCA,Birch,0.6341463414634146,1208.8208198547363
NIR_minmax,170101,FactorAnalysis,PCA,AgglomerativeClustering,0.6341463414634146,1190.9639835357666
NIR_minmax,170101,FactorAnalysis,TruncatedSVD,MiniBatchKMeans,0.902439024390244,1461.3730907440186
NIR_minmax,170101,FactorAnalysis,TruncatedSVD,KMeans,0.6585365853658537,1258.0342292785645
NIR_minmax,170101,FactorAnalysis,TruncatedSVD,SpectralClustering,0.5121951219512195,1306.988000869751
NIR_minmax,170101,FactorAnalysis,TruncatedSVD,Birch,0.6829268292682927,1266.2763595581057
NIR_minmax,170101,FactorAnalysis,TruncatedSVD,AgglomerativeClustering,0.6829268292682927,1248.3041286468506
NIR_minmax,170101,FastICA,KernelPCA_sigmoid,MiniBatchKMeans,0.6585365853658536,392.7514553070069
NIR_minmax,170101,FastICA,KernelPCA_sigmoid,KMeans,0.7560975609756098,127.75373458862305
NIR_minmax,170101,FastICA,KernelPCA_sigmoid,SpectralClustering,0.8292682926829268,102.94914245605467
NIR_minmax,170101,FastICA,KernelPCA_sigmoid,Birch,0.5365853658536586,86.27653121948242
NIR_minmax,170101,FastICA,KernelPCA_sigmoid,AgglomerativeClustering,0.5121951219512195,81.22134208679199
NIR_minmax,170101,FastICA,KernelPCA_cosine,MiniBatchKMeans,0.6585365853658537,367.4612045288086
NIR_minmax,170101,FastICA,KernelPCA_cosine,KMeans,0.6585365853658536,147.6149559020996
NIR_minmax,170101,FastICA,KernelPCA_cosine,SpectralClustering,0.6829268292682927,131.66522979736328
NIR_minmax,170101,FastICA,KernelPCA_cosine,Birch,0.5365853658536586,112.4897003173828
NIR_minmax,170101,FastICA,KernelPCA_cosine,AgglomerativeClustering,0.6585365853658537,105.0257682800293
NIR_minmax,170101,FastICA,FactorAnalysis,MiniBatchKMeans,0.5365853658536586,327.517032623291
NIR_minmax,170101,FastICA,FactorAnalysis,KMeans,0.7073170731707317,179.1856288909912
NIR_minmax,170101,FastICA,FactorAnalysis,SpectralClustering,0.8292682926829268,245.33343315124512
NIR_minmax,170101,FastICA,FactorAnalysis,Birch,0.5121951219512195,124.13334846496582
NIR_minmax,170101,FastICA,FactorAnalysis,AgglomerativeClustering,0.6585365853658537,106.28485679626463
NIR_minmax,170101,FastICA,FastICA,MiniBatchKMeans,0.6829268292682927,300.7853031158447
NIR_minmax,170101,FastICA,FastICA,KMeans,0.6585365853658536,185.96196174621585
NIR_minmax,170101,FastICA,FastICA,SpectralClustering,0.6585365853658537,166.61810874938965
NIR_minmax,170101,FastICA,FastICA,Birch,0.5365853658536586,151.53050422668457
NIR_minmax,170101,FastICA,FastICA,AgglomerativeClustering,0.6585365853658537,144.73724365234375
NIR_minmax,170101,FastICA,IncrementalPCA,MiniBatchKMeans,0.6585365853658536,227.47373580932617
NIR_minmax,170101,FastICA,IncrementalPCA,KMeans,0.902439024390244,172.0738410949707
NIR_minmax,170101,FastICA,IncrementalPCA,SpectralClustering,0.902439024390244,213.53912353515625
NIR_minmax,170101,FastICA,IncrementalPCA,Birch,0.5365853658536586,72.0071792602539
NIR_minmax,170101,FastICA,IncrementalPCA,AgglomerativeClustering,0.6829268292682926,49.87597465515137
NIR_minmax,170101,FastICA,PCA,MiniBatchKMeans,0.7560975609756098,456.0024738311768
NIR_minmax,170101,FastICA,PCA,KMeans,0.7560975609756098,154.0851593017578
NIR_minmax,170101,FastICA,PCA,SpectralClustering,0.926829268292683,125.4267692565918
NIR_minmax,170101,FastICA,PCA,Birch,0.5365853658536586,89.28680419921875
NIR_minmax,170101,FastICA,PCA,AgglomerativeClustering,0.7560975609756098,73.9438533782959
NIR_minmax,170101,FastICA,TruncatedSVD,MiniBatchKMeans,0.6829268292682927,544.8143482208252
NIR_minmax,170101,FastICA,TruncatedSVD,KMeans,0.5365853658536586,180.3498268127441
NIR_minmax,170101,FastICA,TruncatedSVD,SpectralClustering,0.902439024390244,197.90387153625488
NIR_minmax,170101,FastICA,TruncatedSVD,Birch,0.5365853658536586,122.43247032165527
NIR_minmax,170101,FastICA,TruncatedSVD,AgglomerativeClustering,0.6585365853658537,99.26414489746094
NIR_minmax,170101,IncrementalPCA,KernelPCA_sigmoid,MiniBatchKMeans,0.6341463414634146,227.2019386291504
NIR_minmax,170101,IncrementalPCA,KernelPCA_sigmoid,KMeans,0.5121951219512195,128.8909912109375
NIR_minmax,170101,IncrementalPCA,KernelPCA_sigmoid,SpectralClustering,0.5121951219512195,155.592679977417
NIR_minmax,170101,IncrementalPCA,KernelPCA_sigmoid,Birch,0.5365853658536586,74.79405403137207
NIR_minmax,170101,IncrementalPCA,KernelPCA_sigmoid,AgglomerativeClustering,0.5121951219512195,57.810306549072266
NIR_minmax,170101,IncrementalPCA,KernelPCA_cosine,MiniBatchKMeans,0.8292682926829268,220.6692695617676
NIR_minmax,170101,IncrementalPCA,KernelPCA_cosine,KMeans,0.6097560975609756,124.3596076965332
NIR_minmax,170101,IncrementalPCA,KernelPCA_cosine,SpectralClustering,0.5365853658536586,137.45617866516113
NIR_minmax,170101,IncrementalPCA,KernelPCA_cosine,Birch,0.5121951219512195,79.45060729980469
NIR_minmax,170101,IncrementalPCA,KernelPCA_cosine,AgglomerativeClustering,0.6097560975609756,64.2709732055664
NIR_minmax,170101,IncrementalPCA,FactorAnalysis,MiniBatchKMeans,0.7073170731707317,306.7758083343506
NIR_minmax,170101,IncrementalPCA,FactorAnalysis,KMeans,0.6097560975609756,185.2025985717773
NIR_minmax,170101,IncrementalPCA,FactorAnalysis,SpectralClustering,0.5365853658536586,163.56801986694336
NIR_minmax,170101,IncrementalPCA,FactorAnalysis,Birch,0.5121951219512195,122.01333045959473
NIR_minmax,170101,IncrementalPCA,FactorAnalysis,AgglomerativeClustering,0.6097560975609756,107.66434669494627
NIR_minmax,170101,IncrementalPCA,FastICA,MiniBatchKMeans,0.6097560975609756,375.9737014770508
NIR_minmax,170101,IncrementalPCA,FastICA,KMeans,0.6097560975609756,281.68296813964844
NIR_minmax,170101,IncrementalPCA,FastICA,SpectralClustering,0.5609756097560976,257.596492767334
NIR_minmax,170101,IncrementalPCA,FastICA,Birch,0.6097560975609756,257.31515884399414
NIR_minmax,170101,IncrementalPCA,FastICA,AgglomerativeClustering,0.6097560975609756,241.31345748901367
NIR_minmax,170101,IncrementalPCA,IncrementalPCA,MiniBatchKMeans,0.6097560975609756,220.0634479522705
NIR_minmax,170101,IncrementalPCA,IncrementalPCA,KMeans,0.5121951219512195,130.54752349853516
NIR_minmax,170101,IncrementalPCA,IncrementalPCA,SpectralClustering,0.5121951219512195,131.18290901184082
NIR_minmax,170101,IncrementalPCA,IncrementalPCA,Birch,0.5121951219512195,62.984466552734375
NIR_minmax,170101,IncrementalPCA,IncrementalPCA,AgglomerativeClustering,0.5121951219512195,39.191484451293945
NIR_minmax,170101,IncrementalPCA,PCA,MiniBatchKMeans,0.5121951219512195,407.35483169555664
NIR_minmax,170101,IncrementalPCA,PCA,KMeans,0.5121951219512195,121.40512466430664
NIR_minmax,170101,IncrementalPCA,PCA,SpectralClustering,0.5121951219512195,60.01114845275879
NIR_minmax,170101,IncrementalPCA,PCA,Birch,0.5121951219512195,49.9718189239502
NIR_minmax,170101,IncrementalPCA,PCA,AgglomerativeClustering,0.5121951219512195,41.09621047973633
NIR_minmax,170101,IncrementalPCA,TruncatedSVD,MiniBatchKMeans,0.5121951219512195,163.03467750549316
NIR_minmax,170101,IncrementalPCA,TruncatedSVD,KMeans,0.6097560975609756,135.45489311218262
NIR_minmax,170101,IncrementalPCA,TruncatedSVD,SpectralClustering,0.5121951219512195,102.83660888671876
NIR_minmax,170101,IncrementalPCA,TruncatedSVD,Birch,0.6097560975609756,61.402082443237305
NIR_minmax,170101,IncrementalPCA,TruncatedSVD,AgglomerativeClustering,0.6097560975609756,47.19972610473633
NIR_minmax,170101,PCA,KernelPCA_sigmoid,MiniBatchKMeans,0.6585365853658536,259.95779037475586
NIR_minmax,170101,PCA,KernelPCA_sigmoid,KMeans,0.6097560975609756,175.0349998474121
NIR_minmax,170101,PCA,KernelPCA_sigmoid,SpectralClustering,0.5609756097560976,240.3690814971924
NIR_minmax,170101,PCA,KernelPCA_sigmoid,Birch,0.5365853658536586,141.2653923034668
NIR_minmax,170101,PCA,KernelPCA_sigmoid,AgglomerativeClustering,0.6097560975609756,119.60458755493164
NIR_minmax,170101,PCA,KernelPCA_cosine,MiniBatchKMeans,0.6341463414634146,272.72558212280273
NIR_minmax,170101,PCA,KernelPCA_cosine,KMeans,0.6097560975609756,152.4038314819336
NIR_minmax,170101,PCA,KernelPCA_cosine,SpectralClustering,0.5365853658536586,156.42690658569336
NIR_minmax,170101,PCA,KernelPCA_cosine,Birch,0.5121951219512195,126.77621841430664
NIR_minmax,170101,PCA,KernelPCA_cosine,AgglomerativeClustering,0.6097560975609756,110.5172634124756
NIR_minmax,170101,PCA,FactorAnalysis,MiniBatchKMeans,0.6585365853658536,436.22851371765137
NIR_minmax,170101,PCA,FactorAnalysis,KMeans,0.6097560975609756,381.8380832672119
NIR_minmax,170101,PCA,FactorAnalysis,SpectralClustering,0.5365853658536586,374.1919994354248
NIR_minmax,170101,PCA,FactorAnalysis,Birch,0.6097560975609756,296.85497283935547
NIR_minmax,170101,PCA,FactorAnalysis,AgglomerativeClustering,0.6097560975609756,289.4701957702637
NIR_minmax,170101,PCA,FastICA,MiniBatchKMeans,0.6097560975609756,572.7181434631348
NIR_minmax,170101,PCA,FastICA,KMeans,0.5853658536585366,577.5206089019775
NIR_minmax,170101,PCA,FastICA,SpectralClustering,0.5365853658536586,523.7698554992676
NIR_minmax,170101,PCA,FastICA,Birch,0.5853658536585367,440.5894279479981
NIR_minmax,170101,PCA,FastICA,AgglomerativeClustering,0.6097560975609756,421.4813709259033
NIR_minmax,170101,PCA,IncrementalPCA,MiniBatchKMeans,0.6829268292682926,296.7984676361084
NIR_minmax,170101,PCA,IncrementalPCA,KMeans,0.6097560975609756,158.6170196533203
NIR_minmax,170101,PCA,IncrementalPCA,SpectralClustering,0.5121951219512195,208.41622352600092
NIR_minmax,170101,PCA,IncrementalPCA,Birch,0.5609756097560976,141.59846305847168
NIR_minmax,170101,PCA,IncrementalPCA,AgglomerativeClustering,0.6097560975609756,137.26019859313965
NIR_minmax,170101,PCA,PCA,MiniBatchKMeans,0.6341463414634146,469.3570137023926
NIR_minmax,170101,PCA,PCA,KMeans,0.6097560975609756,131.89935684204102
NIR_minmax,170101,PCA,PCA,SpectralClustering,0.5121951219512195,151.49521827697754
NIR_minmax,170101,PCA,PCA,Birch,0.5609756097560976,136.9616985321045
NIR_minmax,170101,PCA,PCA,AgglomerativeClustering,0.6097560975609756,119.67730522155762
NIR_minmax,170101,PCA,TruncatedSVD,MiniBatchKMeans,0.6097560975609756,363.3532524108887
NIR_minmax,170101,PCA,TruncatedSVD,KMeans,0.6097560975609756,266.38340950012207
NIR_minmax,170101,PCA,TruncatedSVD,SpectralClustering,0.5121951219512195,262.1264457702637
NIR_minmax,170101,PCA,TruncatedSVD,Birch,0.6097560975609756,244.40741539001465
NIR_minmax,170101,PCA,TruncatedSVD,AgglomerativeClustering,0.6097560975609756,226.3784408569336
NIR_minmax,170101,TruncatedSVD,KernelPCA_sigmoid,MiniBatchKMeans,0.5609756097560976,243.49188804626465
NIR_minmax,170101,TruncatedSVD,KernelPCA_sigmoid,KMeans,0.6829268292682927,167.4976348876953
NIR_minmax,170101,TruncatedSVD,KernelPCA_sigmoid,SpectralClustering,0.6585365853658537,221.32158279418945
NIR_minmax,170101,TruncatedSVD,KernelPCA_sigmoid,Birch,0.5365853658536586,142.3501968383789
NIR_minmax,170101,TruncatedSVD,KernelPCA_sigmoid,AgglomerativeClustering,0.5365853658536586,126.32346153259276
NIR_minmax,170101,TruncatedSVD,KernelPCA_cosine,MiniBatchKMeans,0.6585365853658536,227.79107093811035
NIR_minmax,170101,TruncatedSVD,KernelPCA_cosine,KMeans,0.6585365853658536,155.25150299072266
NIR_minmax,170101,TruncatedSVD,KernelPCA_cosine,SpectralClustering,0.5365853658536586,189.09096717834475
NIR_minmax,170101,TruncatedSVD,KernelPCA_cosine,Birch,0.5365853658536586,125.091552734375
NIR_minmax,170101,TruncatedSVD,KernelPCA_cosine,AgglomerativeClustering,0.6585365853658537,119.12059783935548
NIR_minmax,170101,TruncatedSVD,FactorAnalysis,MiniBatchKMeans,0.6585365853658536,379.90736961364746
NIR_minmax,170101,TruncatedSVD,FactorAnalysis,KMeans,0.6829268292682926,302.11782455444336
NIR_minmax,170101,TruncatedSVD,FactorAnalysis,SpectralClustering,0.5365853658536586,329.1471004486084
NIR_minmax,170101,TruncatedSVD,FactorAnalysis,Birch,0.5365853658536586,291.8980121612549
NIR_minmax,170101,TruncatedSVD,FactorAnalysis,AgglomerativeClustering,0.6585365853658537,286.62919998168945
NIR_minmax,170101,TruncatedSVD,FastICA,MiniBatchKMeans,0.5365853658536586,454.15234565734863
NIR_minmax,170101,TruncatedSVD,FastICA,KMeans,0.5121951219512195,327.7702331542969
NIR_minmax,170101,TruncatedSVD,FastICA,SpectralClustering,0.5365853658536586,315.92345237731934
NIR_minmax,170101,TruncatedSVD,FastICA,Birch,0.5121951219512195,288.43140602111816
NIR_minmax,170101,TruncatedSVD,FastICA,AgglomerativeClustering,0.5121951219512195,270.1117992401123
NIR_minmax,170101,TruncatedSVD,IncrementalPCA,MiniBatchKMeans,0.5121951219512195,272.6573944091797
NIR_minmax,170101,TruncatedSVD,IncrementalPCA,KMeans,0.5121951219512195,100.98147392272948
NIR_minmax,170101,TruncatedSVD,IncrementalPCA,SpectralClustering,0.5365853658536586,135.7522010803223
NIR_minmax,170101,TruncatedSVD,IncrementalPCA,Birch,0.5121951219512195,75.40035247802734
NIR_minmax,170101,TruncatedSVD,IncrementalPCA,AgglomerativeClustering,0.5121951219512195,60.49180030822754
NIR_minmax,170101,TruncatedSVD,PCA,MiniBatchKMeans,0.5121951219512195,357.35464096069336
NIR_minmax,170101,TruncatedSVD,PCA,KMeans,0.5121951219512195,111.51981353759766
NIR_minmax,170101,TruncatedSVD,PCA,SpectralClustering,0.5365853658536586,134.81688499450684
NIR_minmax,170101,TruncatedSVD,PCA,Birch,0.5121951219512195,102.24008560180664
NIR_minmax,170101,TruncatedSVD,PCA,AgglomerativeClustering,0.5121951219512195,96.36926651000977
NIR_minmax,170101,TruncatedSVD,TruncatedSVD,MiniBatchKMeans,0.5365853658536586,156.69012069702148
NIR_minmax,170101,TruncatedSVD,TruncatedSVD,KMeans,0.5121951219512195,65.7198429107666
NIR_minmax,170101,TruncatedSVD,TruncatedSVD,SpectralClustering,0.5365853658536586,44.61979866027832
NIR_minmax,170101,TruncatedSVD,TruncatedSVD,Birch,0.5121951219512195,37.447452545166016
NIR_minmax,170101,TruncatedSVD,TruncatedSVD,AgglomerativeClustering,0.5121951219512195,25.754451751708984
NIR_minmax,170103,KernelPCA_sigmoid,KernelPCA_sigmoid,MiniBatchKMeans,0.9642857142857144,255.4311752319336
NIR_minmax,170103,KernelPCA_sigmoid,KernelPCA_sigmoid,KMeans,0.9642857142857144,65.87672233581543
NIR_minmax,170103,KernelPCA_sigmoid,KernelPCA_sigmoid,SpectralClustering,0.9642857142857144,40.29154777526856
NIR_minmax,170103,KernelPCA_sigmoid,KernelPCA_sigmoid,Birch,0.6428571428571429,23.238420486450195
NIR_minmax,170103,KernelPCA_sigmoid,KernelPCA_sigmoid,AgglomerativeClustering,0.8928571428571429,12.121915817260742
NIR_minmax,170103,KernelPCA_sigmoid,KernelPCA_cosine,MiniBatchKMeans,0.9642857142857144,216.2117958068848
NIR_minmax,170103,KernelPCA_sigmoid,KernelPCA_cosine,KMeans,0.9642857142857144,48.73824119567871
NIR_minmax,170103,KernelPCA_sigmoid,KernelPCA_cosine,SpectralClustering,0.9642857142857144,32.306671142578125
NIR_minmax,170103,KernelPCA_sigmoid,KernelPCA_cosine,Birch,0.6428571428571429,12.108802795410156
NIR_minmax,170103,KernelPCA_sigmoid,KernelPCA_cosine,AgglomerativeClustering,1.0,5.255460739135742
NIR_minmax,170103,KernelPCA_sigmoid,FactorAnalysis,MiniBatchKMeans,0.9642857142857144,351.5608310699463
NIR_minmax,170103,KernelPCA_sigmoid,FactorAnalysis,KMeans,0.9642857142857144,129.53519821166992
NIR_minmax,170103,KernelPCA_sigmoid,FactorAnalysis,SpectralClustering,0.9642857142857144,124.88770484924316
NIR_minmax,170103,KernelPCA_sigmoid,FactorAnalysis,Birch,0.6428571428571429,95.28875350952148
NIR_minmax,170103,KernelPCA_sigmoid,FactorAnalysis,AgglomerativeClustering,1.0,80.29747009277344
NIR_minmax,170103,KernelPCA_sigmoid,FastICA,MiniBatchKMeans,0.9642857142857144,202.27909088134768
NIR_minmax,170103,KernelPCA_sigmoid,FastICA,KMeans,0.9642857142857144,68.43137741088867
NIR_minmax,170103,KernelPCA_sigmoid,FastICA,SpectralClustering,0.9642857142857144,143.71705055236816
NIR_minmax,170103,KernelPCA_sigmoid,FastICA,Birch,0.6428571428571429,60.63342094421387
NIR_minmax,170103,KernelPCA_sigmoid,FastICA,AgglomerativeClustering,1.0,43.65372657775879
NIR_minmax,170103,KernelPCA_sigmoid,IncrementalPCA,MiniBatchKMeans,0.9642857142857144,167.11783409118652
NIR_minmax,170103,KernelPCA_sigmoid,IncrementalPCA,KMeans,0.9642857142857144,56.1833381652832
NIR_minmax,170103,KernelPCA_sigmoid,IncrementalPCA,SpectralClustering,0.9642857142857144,91.61806106567384
NIR_minmax,170103,KernelPCA_sigmoid,IncrementalPCA,Birch,0.6428571428571429,20.06983757019043
NIR_minmax,170103,KernelPCA_sigmoid,IncrementalPCA,AgglomerativeClustering,0.8928571428571429,3.327608108520508
NIR_minmax,170103,KernelPCA_sigmoid,PCA,MiniBatchKMeans,0.9642857142857144,134.28449630737305
NIR_minmax,170103,KernelPCA_sigmoid,PCA,KMeans,0.9642857142857144,72.47519493103027
NIR_minmax,170103,KernelPCA_sigmoid,PCA,SpectralClustering,0.9642857142857144,48.51412773132324
NIR_minmax,170103,KernelPCA_sigmoid,PCA,Birch,0.6428571428571429,12.722015380859377
NIR_minmax,170103,KernelPCA_sigmoid,PCA,AgglomerativeClustering,0.8928571428571429,6.543159484863281
NIR_minmax,170103,KernelPCA_sigmoid,TruncatedSVD,MiniBatchKMeans,0.9642857142857144,129.78267669677734
NIR_minmax,170103,KernelPCA_sigmoid,TruncatedSVD,KMeans,0.9642857142857144,111.94467544555664
NIR_minmax,170103,KernelPCA_sigmoid,TruncatedSVD,SpectralClustering,0.9642857142857144,111.56916618347168
NIR_minmax,170103,KernelPCA_sigmoid,TruncatedSVD,Birch,0.6428571428571429,23.413658142089844
NIR_minmax,170103,KernelPCA_sigmoid,TruncatedSVD,AgglomerativeClustering,1.0,14.810800552368164
NIR_minmax,170103,KernelPCA_cosine,KernelPCA_sigmoid,MiniBatchKMeans,1.0,268.01562309265137
NIR_minmax,170103,KernelPCA_cosine,KernelPCA_sigmoid,KMeans,1.0,45.13931274414063
NIR_minmax,170103,KernelPCA_cosine,KernelPCA_sigmoid,SpectralClustering,1.0,61.063289642333984
NIR_minmax,170103,KernelPCA_cosine,KernelPCA_sigmoid,Birch,0.6428571428571429,19.01388168334961
NIR_minmax,170103,KernelPCA_cosine,KernelPCA_sigmoid,AgglomerativeClustering,1.0,10.349273681640623
NIR_minmax,170103,KernelPCA_cosine,KernelPCA_cosine,MiniBatchKMeans,1.0,147.80092239379883
NIR_minmax,170103,KernelPCA_cosine,KernelPCA_cosine,KMeans,1.0,105.61847686767578
NIR_minmax,170103,KernelPCA_cosine,KernelPCA_cosine,SpectralClustering,1.0,69.47708129882812
NIR_minmax,170103,KernelPCA_cosine,KernelPCA_cosine,Birch,0.6428571428571429,30.09486198425293
NIR_minmax,170103,KernelPCA_cosine,KernelPCA_cosine,AgglomerativeClustering,1.0,8.851051330566406
NIR_minmax,170103,KernelPCA_cosine,FactorAnalysis,MiniBatchKMeans,1.0,284.64365005493164
NIR_minmax,170103,KernelPCA_cosine,FactorAnalysis,KMeans,1.0,82.43894577026367
NIR_minmax,170103,KernelPCA_cosine,FactorAnalysis,SpectralClustering,1.0,96.99416160583496
NIR_minmax,170103,KernelPCA_cosine,FactorAnalysis,Birch,0.6428571428571429,70.89352607727051
NIR_minmax,170103,KernelPCA_cosine,FactorAnalysis,AgglomerativeClustering,1.0,66.48564338684082
NIR_minmax,170103,KernelPCA_cosine,FastICA,MiniBatchKMeans,1.0,207.06439018249512
NIR_minmax,170103,KernelPCA_cosine,FastICA,KMeans,1.0,32.91654586791992
NIR_minmax,170103,KernelPCA_cosine,FastICA,SpectralClustering,1.0,69.80323791503906
NIR_minmax,170103,KernelPCA_cosine,FastICA,Birch,0.6428571428571429,30.371427536010746
