,columns,170101,170103,170104,170108,16090101,16090401,16090601,16091201,16091301,16091401,16092001,16092101,16092201,16092301,16092501,16092801,16093001,16093201,16093301,16093501,16093601,16093801
0,0_Absolute energy,0.5121951219512195,1.0,0.6984126984126984,1.0,0.8529411764705882,0.7333333333333333,0.5116279069767442,0.8611111111111112,0.6590909090909091,0.7446808510638298,0.8888888888888888,0.7619047619047619,0.5344827586206896,0.6610169491525424,0.7297297297297297,0.82,0.5,0.7073170731707317,0.7837837837837838,0.9636363636363636,0.8823529411764706,0.9859154929577465
1,0_Area under the curve,0.5121951219512195,1.0,0.6984126984126984,1.0,0.9117647058823529,0.7333333333333333,0.5116279069767442,0.8611111111111112,0.7272727272727273,0.7446808510638298,0.873015873015873,0.6428571428571428,0.5344827586206896,0.5593220338983051,0.7297297297297297,0.82,0.5,0.6829268292682927,0.7837837837837838,0.8545454545454545,0.9411764705882353,1.0
2,0_Autocorrelation,0.5121951219512195,1.0,0.6984126984126984,1.0,0.8529411764705882,0.7333333333333333,0.5116279069767442,0.8611111111111112,0.6590909090909091,0.7446808510638298,0.8888888888888888,0.7619047619047619,0.5344827586206896,0.6610169491525424,0.7297297297297297,0.82,0.5,0.7073170731707317,0.7837837837837838,0.9636363636363636,0.8823529411764706,0.9859154929577465
3,0_Centroid,0.5121951219512195,1.0,0.5873015873015873,1.0,0.8235294117647058,0.68,0.6511627906976745,0.8611111111111112,0.75,0.723404255319149,0.8888888888888888,0.5476190476190477,0.9310344827586207,0.6440677966101694,0.7432432432432432,0.96,0.5645161290322581,0.7560975609756098,0.7297297297297297,0.9454545454545454,0.8823529411764706,0.8169014084507042
4,0_ECDF Percentile Count_0,0.5121951219512195,0.6071428571428571,0.7936507936507936,0.7894736842105263,0.6470588235294118,0.64,0.5581395348837209,0.7222222222222222,0.7272727272727273,0.9148936170212766,0.6349206349206349,0.9047619047619048,0.7068965517241379,0.7966101694915254,0.7027027027027027,0.6599999999999999,0.5967741935483871,0.6341463414634146,0.5945945945945946,0.6545454545454545,0.5882352941176471,0.8028169014084507
5,0_ECDF Percentile Count_1,0.5121951219512195,0.6071428571428571,0.7936507936507936,0.7894736842105263,0.6470588235294118,0.64,0.5581395348837209,0.7222222222222222,0.7272727272727273,0.9148936170212766,0.6349206349206349,0.9047619047619048,0.7068965517241379,0.7966101694915254,0.7027027027027027,0.6599999999999999,0.5967741935483871,0.6341463414634146,0.5945945945945946,0.6545454545454545,0.5882352941176471,0.8028169014084507
6,0_ECDF Percentile_0,0.5121951219512195,1.0,0.6190476190476191,1.0,0.8529411764705882,0.6933333333333334,0.7209302325581395,0.8888888888888888,0.6818181818181819,0.7872340425531915,0.873015873015873,0.7619047619047619,0.5172413793103449,0.6440677966101694,0.7432432432432432,0.9,0.6129032258064516,0.7560975609756098,0.7837837837837838,0.8545454545454545,0.8823529411764706,1.0
7,0_ECDF Percentile_1,0.7317073170731707,1.0,0.6825396825396826,1.0,0.8529411764705882,0.6666666666666666,0.8372093023255813,0.5555555555555556,0.6363636363636364,0.7446808510638298,0.7936507936507936,0.7619047619047619,0.5172413793103449,0.7457627118644068,0.8513513513513513,0.6599999999999999,0.532258064516129,0.7073170731707317,0.7837837837837838,0.8727272727272727,0.8235294117647058,0.971830985915493
8,0_ECDF_0,0.5121951219512195,0.6071428571428571,0.7936507936507936,0.7894736842105263,0.6470588235294118,0.64,0.5581395348837209,0.7222222222222222,0.7272727272727273,0.9148936170212766,0.6349206349206349,0.9047619047619048,0.7068965517241379,0.7966101694915254,0.7027027027027027,0.6599999999999999,0.5967741935483871,0.6341463414634146,0.5945945945945946,0.6545454545454545,0.5882352941176471,0.8028169014084507
9,0_ECDF_1,0.5121951219512195,0.6071428571428571,0.7936507936507936,0.7894736842105263,0.6470588235294118,0.64,0.5581395348837209,0.7222222222222222,0.7272727272727273,0.9148936170212766,0.6349206349206349,0.9047619047619048,0.7068965517241379,0.7966101694915254,0.7027027027027027,0.6599999999999999,0.5967741935483871,0.6341463414634146,0.5945945945945946,0.6545454545454545,0.5882352941176471,0.8028169014084507
10,0_ECDF_2,0.5121951219512195,0.6071428571428571,0.7936507936507936,0.7894736842105263,0.6470588235294118,0.64,0.5581395348837209,0.7222222222222222,0.7272727272727273,0.9148936170212766,0.6349206349206349,0.9047619047619048,0.7068965517241379,0.7966101694915254,0.7027027027027027,0.6599999999999999,0.5967741935483871,0.6341463414634146,0.5945945945945946,0.6545454545454545,0.5882352941176471,0.8028169014084507
11,0_ECDF_3,0.5121951219512195,0.6071428571428571,0.7936507936507936,0.7894736842105263,0.6470588235294118,0.64,0.5581395348837209,0.7222222222222222,0.7272727272727273,0.9148936170212766,0.6349206349206349,0.9047619047619048,0.7068965517241379,0.7966101694915254,0.7027027027027027,0.6599999999999999,0.5967741935483871,0.6341463414634146,0.5945945945945946,0.6545454545454545,0.5882352941176471,0.8028169014084507
12,0_ECDF_4,0.5121951219512195,0.6071428571428571,0.7936507936507936,0.7894736842105263,0.6470588235294118,0.64,0.5581395348837209,0.7222222222222222,0.7272727272727273,0.9148936170212766,0.6349206349206349,0.9047619047619048,0.7068965517241379,0.7966101694915254,0.7027027027027027,0.6599999999999999,0.5967741935483871,0.6341463414634146,0.5945945945945946,0.6545454545454545,0.5882352941176471,0.8028169014084507
