col,img,cluster,acc,time
timeseries_Gcorr_LD_GS20,16092101,MiniBatchKMeans,0.6428571428571429,362.0412349700928
timeseries_Gcorr_LD_GS20,16092101,KMeans,0.6428571428571429,290.6608581542969
timeseries_Gcorr_LD_GS20,16092101,SpectralClustering,0.6428571428571429,102.80466079711914
timeseries_Gcorr_LD_GS20,16092101,Birch,0.6428571428571429,57.36255645751953
timeseries_Gcorr_LD_GS20,16092101,AgglomerativeClustering,0.6428571428571429,3.371715545654297
timeseries_Gcorr_LD_GS20,16092201,MiniBatchKMeans,0.7241379310344828,206.91895484924316
timeseries_Gcorr_LD_GS20,16092201,KMeans,0.6379310344827587,196.10261917114258
timeseries_Gcorr_LD_GS20,16092201,SpectralClustering,0.6896551724137931,122.86639213562012
timeseries_Gcorr_LD_GS20,16092201,Birch,0.7931034482758621,81.04538917541504
timeseries_Gcorr_LD_GS20,16092201,AgglomerativeClustering,0.7931034482758621,12.592315673828125
timeseries_Gcorr_LD_GS20,16092301,MiniBatchKMeans,0.5254237288135593,278.43594551086426
timeseries_Gcorr_LD_GS20,16092301,KMeans,0.5254237288135593,173.19583892822266
timeseries_Gcorr_LD_GS20,16092301,SpectralClustering,0.6271186440677966,137.5572681427002
timeseries_Gcorr_LD_GS20,16092301,Birch,0.5254237288135593,68.53771209716797
timeseries_Gcorr_LD_GS20,16092301,AgglomerativeClustering,0.5254237288135593,4.802942276000977
timeseries_Gcorr_LD_GS20,16092501,MiniBatchKMeans,0.7297297297297297,316.0405158996582
timeseries_Gcorr_LD_GS20,16092501,KMeans,0.7567567567567568,217.78130531311035
timeseries_Gcorr_LD_GS20,16092501,SpectralClustering,0.5945945945945945,149.48177337646484
timeseries_Gcorr_LD_GS20,16092501,Birch,0.7702702702702703,93.01090240478516
timeseries_Gcorr_LD_GS20,16092501,AgglomerativeClustering,0.7702702702702703,5.90825080871582
timeseries_Gcorr_LD_GS20,16092801,MiniBatchKMeans,0.5,193.1781768798828
timeseries_Gcorr_LD_GS20,16092801,KMeans,0.5,297.6675033569336
timeseries_Gcorr_LD_GS20,16092801,SpectralClustering,0.56,142.15946197509766
timeseries_Gcorr_LD_GS20,16092801,Birch,0.52,43.933868408203125
timeseries_Gcorr_LD_GS20,16092801,AgglomerativeClustering,0.52,3.3347606658935547
timeseries_Gcorr_LD_GS20,16093001,MiniBatchKMeans,0.7903225806451613,612.8480434417725
timeseries_Gcorr_LD_GS20,16093001,KMeans,0.7903225806451613,244.9038028717041
timeseries_Gcorr_LD_GS20,16093001,SpectralClustering,0.5,155.64346313476562
timeseries_Gcorr_LD_GS20,16093001,Birch,0.7096774193548387,125.7162094116211
timeseries_Gcorr_LD_GS20,16093001,AgglomerativeClustering,0.7096774193548387,14.519691467285156
timeseries_Gcorr_LD_GS20,16093201,MiniBatchKMeans,0.8048780487804879,293.00928115844727
timeseries_Gcorr_LD_GS20,16093201,KMeans,0.7804878048780488,146.82936668395996
timeseries_Gcorr_LD_GS20,16093201,SpectralClustering,0.6341463414634146,137.1450424194336
timeseries_Gcorr_LD_GS20,16093201,Birch,0.8048780487804879,53.54595184326172
timeseries_Gcorr_LD_GS20,16093201,AgglomerativeClustering,0.8048780487804879,2.259492874145508
timeseries_Gcorr_LD_GS20,16093301,MiniBatchKMeans,0.7567567567567568,280.4868221282959
timeseries_Gcorr_LD_GS20,16093301,KMeans,0.7567567567567568,165.8940315246582
timeseries_Gcorr_LD_GS20,16093301,SpectralClustering,0.5675675675675675,165.64631462097168
timeseries_Gcorr_LD_GS20,16093301,Birch,0.7567567567567568,47.10507392883301
timeseries_Gcorr_LD_GS20,16093301,AgglomerativeClustering,0.7567567567567568,9.275197982788086
timeseries_Gcorr_LD_GS20,16093501,MiniBatchKMeans,0.9272727272727272,265.89107513427734
timeseries_Gcorr_LD_GS20,16093501,KMeans,0.9272727272727272,204.7266960144043
timeseries_Gcorr_LD_GS20,16093501,SpectralClustering,0.6,158.25581550598145
timeseries_Gcorr_LD_GS20,16093501,Birch,0.9272727272727272,77.1627426147461
timeseries_Gcorr_LD_GS20,16093501,AgglomerativeClustering,0.9272727272727272,4.631280899047852
timeseries_Gcorr_LD_GS20,16093601,MiniBatchKMeans,0.8823529411764706,165.57002067565918
timeseries_Gcorr_LD_GS20,16093601,KMeans,0.8823529411764706,309.80443954467773
timeseries_Gcorr_LD_GS20,16093601,SpectralClustering,0.5882352941176471,94.76208686828613
timeseries_Gcorr_LD_GS20,16093601,Birch,0.8823529411764706,53.26986312866211
timeseries_Gcorr_LD_GS20,16093601,AgglomerativeClustering,0.8823529411764706,1.0178089141845703
timeseries_Gcorr_LD_GS20,16093801,MiniBatchKMeans,0.9859154929577465,321.169376373291
timeseries_Gcorr_LD_GS20,16093801,KMeans,0.9859154929577465,312.30854988098145
timeseries_Gcorr_LD_GS20,16093801,SpectralClustering,0.5915492957746479,154.58416938781738
timeseries_Gcorr_LD_GS20,16093801,Birch,0.9859154929577465,110.21089553833008
timeseries_Gcorr_LD_GS20,16093801,AgglomerativeClustering,0.9859154929577465,5.449056625366211
