video,clustering,acc,time
170101,MiniBatchKMeans,0.6341463414634146,217.8957462310791
170101,KMeans,0.5609756097560976,78.05728912353516
170101,SpectralClustering,0.5121951219512195,84.34271812438965
170101,Birch,0.8292682926829268,15.238285064697266
170101,AgglomerativeClustering,0.8292682926829268,0.7724761962890625
170103,MiniBatchKMeans,0.8928571428571429,40.55619239807129
170103,KMeans,0.8928571428571429,72.74961471557617
170103,SpectralClustering,0.8928571428571429,46.305179595947266
170103,Birch,0.8928571428571429,14.594316482543945
170103,AgglomerativeClustering,0.8928571428571429,0.698089599609375
170104,MiniBatchKMeans,1.0,386.42287254333496
170104,KMeans,1.0,54.47745323181152
170104,SpectralClustering,0.9682539682539683,98.6335277557373
170104,Birch,1.0,20.230770111083984
170104,AgglomerativeClustering,1.0,1.7507076263427734
170108,MiniBatchKMeans,0.7368421052631579,60.29152870178223
170108,KMeans,0.7368421052631579,92.94581413269043
170108,SpectralClustering,1.0,96.34089469909668
170108,Birch,1.0,17.24100112915039
170108,AgglomerativeClustering,1.0,1.9507408142089844
16090101,MiniBatchKMeans,1.0,395.71118354797363
16090101,KMeans,1.0,87.67437934875488
16090101,SpectralClustering,1.0,86.35592460632324
16090101,Birch,1.0,15.121936798095703
16090101,AgglomerativeClustering,1.0,0.9694099426269531
16090401,MiniBatchKMeans,0.6266666666666667,902.5752544403076
16090401,KMeans,1.0,91.25375747680664
16090401,SpectralClustering,0.6266666666666667,81.56919479370117
16090401,Birch,1.0,13.882637023925781
16090401,AgglomerativeClustering,1.0,1.0344982147216797
16090601,MiniBatchKMeans,0.6511627906976745,454.90407943725586
16090601,KMeans,0.6511627906976745,78.52458953857422
16090601,SpectralClustering,0.8837209302325582,92.37885475158691
16090601,Birch,0.7906976744186046,15.270709991455078
16090601,AgglomerativeClustering,0.8837209302325582,0.7679462432861328
16091201,MiniBatchKMeans,0.9166666666666666,181.6084384918213
16091201,KMeans,0.9166666666666666,39.32666778564453
16091201,SpectralClustering,0.75,75.43087005615234
16091201,Birch,0.7777777777777778,15.15340805053711
16091201,AgglomerativeClustering,0.75,0.6060600280761719
16091301,MiniBatchKMeans,0.75,97.14484214782715
16091301,KMeans,0.5,85.57271957397461
16091301,SpectralClustering,0.5,30.809402465820312
16091301,Birch,0.5909090909090909,15.877246856689453
16091301,AgglomerativeClustering,0.5,0.6346702575683594
16091401,MiniBatchKMeans,0.8936170212765957,71.26855850219727
16091401,KMeans,1.0,78.88936996459961
16091401,SpectralClustering,0.9787234042553191,100.81171989440918
16091401,Birch,0.8936170212765957,18.0513858795166
16091401,AgglomerativeClustering,1.0,0.7503032684326172
16092001,MiniBatchKMeans,0.7936507936507937,93.19305419921875
16092001,KMeans,0.7936507936507937,78.88197898864746
16092001,SpectralClustering,0.7777777777777778,54.537057876586914
16092001,Birch,0.7936507936507937,17.221927642822266
16092001,AgglomerativeClustering,0.8571428571428572,0.8919239044189453
16092101,MiniBatchKMeans,0.9285714285714286,146.63052558898926
16092101,KMeans,0.9285714285714286,78.3228874206543
16092101,SpectralClustering,1.0,100.11029243469238
16092101,Birch,0.9285714285714286,32.91583061218262
16092101,AgglomerativeClustering,0.9285714285714286,0.6380081176757812
16092201,MiniBatchKMeans,0.9482758620689655,29.404401779174805
16092201,KMeans,0.9482758620689655,129.44984436035156
16092201,SpectralClustering,0.7241379310344828,152.12464332580566
16092201,Birch,0.896551724137931,16.530752182006836
16092201,AgglomerativeClustering,0.7413793103448276,0.6868839263916016
16092301,MiniBatchKMeans,0.8813559322033898,304.9178123474121
16092301,KMeans,0.8813559322033898,85.76679229736328
16092301,SpectralClustering,0.847457627118644,97.32556343078613
16092301,Birch,0.8813559322033898,19.94919776916504
16092301,AgglomerativeClustering,0.8813559322033898,0.7970333099365234
16092501,MiniBatchKMeans,0.7702702702702703,275.66981315612793
16092501,KMeans,0.9189189189189189,86.32659912109375
16092501,SpectralClustering,0.7567567567567568,92.24152565002441
16092501,Birch,0.7702702702702703,16.06130599975586
16092501,AgglomerativeClustering,0.7702702702702703,1.0058879852294922
16092801,MiniBatchKMeans,0.62,101.01628303527832
16092801,KMeans,0.62,76.85375213623047
16092801,SpectralClustering,0.62,72.91626930236816
16092801,Birch,0.62,17.22097396850586
16092801,AgglomerativeClustering,0.56,0.6909370422363281
16093001,MiniBatchKMeans,0.8225806451612903,185.40716171264648
16093001,KMeans,0.7903225806451613,92.62681007385254
16093001,SpectralClustering,0.8225806451612903,129.66465950012207
16093001,Birch,0.6612903225806452,33.62011909484863
16093001,AgglomerativeClustering,0.7741935483870968,1.2912750244140625
16093201,MiniBatchKMeans,0.8048780487804879,492.2614097595215
16093201,KMeans,0.8536585365853658,162.75572776794434
16093201,SpectralClustering,0.7804878048780488,148.94461631774902
16093201,Birch,0.8048780487804879,23.93341064453125
16093201,AgglomerativeClustering,0.8048780487804879,0.736236572265625
16093301,MiniBatchKMeans,0.8918918918918919,756.7763328552246
16093301,KMeans,0.7297297297297297,77.80194282531738
16093301,SpectralClustering,0.8918918918918919,83.05859565734863
16093301,Birch,0.7567567567567568,15.672683715820312
16093301,AgglomerativeClustering,0.7297297297297297,0.7791519165039062
16093501,MiniBatchKMeans,0.6181818181818182,457.7655792236328
16093501,KMeans,0.9818181818181818,106.35042190551758
16093501,SpectralClustering,0.6363636363636364,97.30267524719238
16093501,Birch,0.6181818181818182,7.074832916259766
16093501,AgglomerativeClustering,0.6181818181818182,0.6315708160400391
16093601,MiniBatchKMeans,1.0,38.57302665710449
16093601,KMeans,0.8823529411764706,78.88102531433105
