video,clustering,acc,time
170101,MiniBatchKMeans,0.5121951219512195,237.68043518066406
170101,KMeans,0.6341463414634146,108.62183570861816
170101,SpectralClustering,0.5365853658536586,91.25638008117676
170101,Birch,0.5121951219512195,6.348848342895508
170101,AgglomerativeClustering,0.6097560975609756,1.3883113861083984
170103,MiniBatchKMeans,1.0,141.2203311920166
170103,KMeans,1.0,164.49499130249023
170103,SpectralClustering,1.0,85.02960205078125
170103,Birch,1.0,21.707773208618164
170103,AgglomerativeClustering,1.0,1.0042190551757812
170104,MiniBatchKMeans,0.6349206349206349,130.90062141418457
170104,KMeans,0.6349206349206349,114.9590015411377
170104,SpectralClustering,0.6825396825396826,103.58834266662598
170104,Birch,0.6031746031746033,17.565250396728516
170104,AgglomerativeClustering,0.8095238095238095,3.835439682006836
170108,MiniBatchKMeans,0.8421052631578947,124.75347518920898
170108,KMeans,0.8421052631578947,167.5429344177246
170108,SpectralClustering,1.0,86.97342872619629
170108,Birch,0.8421052631578947,13.437986373901367
170108,AgglomerativeClustering,1.0,0.7846355438232422
16090101,MiniBatchKMeans,0.8823529411764706,141.92533493041992
16090101,KMeans,0.8823529411764706,135.11371612548828
16090101,SpectralClustering,0.9117647058823529,86.27653121948242
16090101,Birch,0.9117647058823529,10.06937026977539
16090101,AgglomerativeClustering,0.8235294117647058,1.9962787628173828
16090401,MiniBatchKMeans,0.8933333333333333,143.22352409362793
16090401,KMeans,0.8933333333333333,107.28621482849121
16090401,SpectralClustering,0.9866666666666667,93.57905387878418
16090401,Birch,0.8266666666666667,21.89469337463379
16090401,AgglomerativeClustering,0.8533333333333333,6.220340728759766
16090601,MiniBatchKMeans,0.9534883720930233,136.97576522827148
16090601,KMeans,1.0,103.15537452697754
16090601,SpectralClustering,1.0,90.67893028259277
16090601,Birch,0.8837209302325582,26.81708335876465
16090601,AgglomerativeClustering,0.9069767441860465,2.7773380279541016
16091201,MiniBatchKMeans,0.9722222222222222,141.18528366088867
16091201,KMeans,0.9166666666666666,103.90710830688477
16091201,SpectralClustering,0.8611111111111112,90.47579765319824
16091201,Birch,0.8611111111111112,16.236305236816406
16091201,AgglomerativeClustering,0.9444444444444444,2.151012420654297
16091301,MiniBatchKMeans,0.6590909090909092,149.45459365844727
16091301,KMeans,0.6590909090909091,160.37964820861816
16091301,SpectralClustering,0.6590909090909091,92.20337867736816
16091301,Birch,0.6590909090909091,17.5931453704834
16091301,AgglomerativeClustering,0.6590909090909091,2.9273033142089844
16091401,MiniBatchKMeans,0.7659574468085106,154.70504760742188
16091401,KMeans,0.7872340425531915,175.5814552307129
16091401,SpectralClustering,0.7872340425531915,95.3826904296875
16091401,Birch,0.7872340425531915,19.237041473388672
16091401,AgglomerativeClustering,0.7872340425531915,2.3584365844726562
16092001,MiniBatchKMeans,0.873015873015873,126.86324119567871
16092001,KMeans,0.873015873015873,108.15811157226562
16092001,SpectralClustering,0.8253968253968254,92.71407127380371
16092001,Birch,0.8253968253968254,8.70370864868164
16092001,AgglomerativeClustering,0.8253968253968254,10.696172714233398
16092101,MiniBatchKMeans,0.6428571428571429,15.942096710205078
16092101,KMeans,0.6428571428571428,52.083492279052734
16092101,SpectralClustering,0.7142857142857143,17.717599868774414
16092101,Birch,0.6428571428571429,6.705284118652344
16092101,AgglomerativeClustering,0.6428571428571429,2.592802047729492
16092201,MiniBatchKMeans,0.5862068965517242,115.62275886535645
16092201,KMeans,0.5862068965517241,104.00128364562988
16092201,SpectralClustering,0.6896551724137931,90.02137184143066
16092201,Birch,0.7586206896551724,17.169475555419922
16092201,AgglomerativeClustering,0.7586206896551724,3.3881664276123047
16092301,MiniBatchKMeans,0.6779661016949152,128.95750999450684
16092301,KMeans,0.6271186440677966,173.0515956878662
16092301,SpectralClustering,0.711864406779661,86.56764030456543
16092301,Birch,0.6101694915254237,17.981529235839844
16092301,AgglomerativeClustering,0.576271186440678,5.273342132568359
16092501,MiniBatchKMeans,0.7432432432432432,140.4092311859131
16092501,KMeans,0.7432432432432432,110.75806617736816
16092501,SpectralClustering,0.7297297297297297,92.76151657104492
16092501,Birch,0.7432432432432432,9.23919677734375
16092501,AgglomerativeClustering,0.7432432432432432,6.646394729614258
16092801,MiniBatchKMeans,0.76,133.23211669921875
16092801,KMeans,0.6799999999999999,101.16720199584961
16092801,SpectralClustering,0.74,91.13597869873047
16092801,Birch,0.6599999999999999,6.119966506958008
16092801,AgglomerativeClustering,0.5,1.8322467803955078
16093001,MiniBatchKMeans,0.532258064516129,120.72324752807617
16093001,KMeans,0.532258064516129,133.74042510986328
16093001,SpectralClustering,0.5483870967741935,93.2471752166748
16093001,Birch,0.532258064516129,8.786678314208984
16093001,AgglomerativeClustering,0.5161290322580645,4.876136779785156
16093201,MiniBatchKMeans,0.7317073170731707,21.118879318237305
16093201,KMeans,0.7317073170731707,151.51143074035645
16093201,SpectralClustering,0.7560975609756098,90.60311317443848
16093201,Birch,0.7560975609756098,7.639884948730469
16093201,AgglomerativeClustering,0.7073170731707317,2.4573802947998047
16093301,MiniBatchKMeans,0.8108108108108109,114.37726020812988
16093301,KMeans,0.8108108108108109,129.30560111999512
16093301,SpectralClustering,0.6756756756756757,93.21236610412598
16093301,Birch,0.7837837837837838,14.644622802734375
16093301,AgglomerativeClustering,0.7837837837837838,1.7156600952148438
16093501,MiniBatchKMeans,0.9090909090909091,142.36998558044434
16093501,KMeans,0.9272727272727272,138.7181282043457
16093501,SpectralClustering,0.9272727272727272,91.60423278808594
16093501,Birch,0.9636363636363636,19.07181739807129
