video,clustering,acc,time
170101,MiniBatchKMeans,0.6829268292682927,365.73338508605957
170101,KMeans,0.5121951219512195,218.39213371276855
170101,SpectralClustering,0.5365853658536586,133.8939666748047
170101,Birch,0.6097560975609756,63.634395599365234
170101,AgglomerativeClustering,0.6097560975609756,2.107381820678711
170103,MiniBatchKMeans,1.0,496.0505962371826
170103,KMeans,1.0,323.00662994384766
170103,SpectralClustering,1.0,150.9997844696045
170103,Birch,1.0,53.16638946533203
170103,AgglomerativeClustering,1.0,2.1233558654785156
170104,MiniBatchKMeans,0.6190476190476191,661.7703437805176
170104,KMeans,0.6190476190476191,303.0354976654053
170104,SpectralClustering,0.6031746031746031,198.13251495361328
170104,Birch,0.8095238095238095,96.15826606750488
170104,AgglomerativeClustering,0.8095238095238095,22.93229103088379
170108,MiniBatchKMeans,0.8421052631578947,565.0594234466553
170108,KMeans,0.8421052631578947,181.5648078918457
170108,SpectralClustering,1.0,131.36982917785645
170108,Birch,1.0,18.712759017944336
170108,AgglomerativeClustering,1.0,0.7765293121337891
16090101,MiniBatchKMeans,0.8823529411764706,284.2729091644287
16090101,KMeans,0.8823529411764706,125.94032287597656
16090101,SpectralClustering,0.9117647058823529,155.12943267822266
16090101,Birch,0.9117647058823529,26.204586029052734
16090101,AgglomerativeClustering,0.9117647058823529,1.588582992553711
16090401,MiniBatchKMeans,0.8533333333333334,377.9797554016113
16090401,KMeans,0.8533333333333334,274.2657661437988
16090401,SpectralClustering,0.8933333333333333,136.97075843811035
16090401,Birch,0.8533333333333334,57.257652282714844
16090401,AgglomerativeClustering,0.8533333333333334,10.579586029052734
16090601,MiniBatchKMeans,0.7906976744186046,414.1829013824463
16090601,KMeans,0.7209302325581395,203.66883277893066
16090601,SpectralClustering,1.0,117.90633201599121
16090601,Birch,0.7209302325581395,62.906742095947266
16090601,AgglomerativeClustering,0.7209302325581395,2.6586055755615234
16091201,MiniBatchKMeans,0.8888888888888888,313.7328624725342
16091201,KMeans,0.8888888888888888,197.94178009033203
16091201,SpectralClustering,0.8611111111111112,128.31687927246094
16091201,Birch,0.9444444444444444,18.907785415649414
16091201,AgglomerativeClustering,0.9444444444444444,1.7001628875732422
16091301,MiniBatchKMeans,0.6590909090909091,264.4917964935303
16091301,KMeans,0.6590909090909091,240.12422561645508
16091301,SpectralClustering,0.6590909090909091,130.3088665008545
16091301,Birch,0.6590909090909091,42.82808303833008
16091301,AgglomerativeClustering,0.6590909090909091,2.9664039611816406
16091401,MiniBatchKMeans,0.7872340425531915,528.350830078125
16091401,KMeans,0.723404255319149,232.56158828735352
16091401,SpectralClustering,0.7872340425531915,127.62594223022461
16091401,Birch,0.7872340425531915,40.91167449951172
16091401,AgglomerativeClustering,0.7872340425531915,2.916097640991211
16092001,MiniBatchKMeans,0.873015873015873,411.67187690734863
16092001,KMeans,0.873015873015873,206.15458488464355
16092001,SpectralClustering,0.8095238095238095,140.3648853302002
16092001,Birch,0.9206349206349206,50.11248588562012
16092001,AgglomerativeClustering,0.9206349206349206,8.973121643066406
16092101,MiniBatchKMeans,0.6428571428571429,682.6894283294678
16092101,KMeans,0.6428571428571429,193.68600845336914
16092101,SpectralClustering,0.7142857142857143,128.53026390075684
16092101,Birch,0.6428571428571429,29.271841049194336
16092101,AgglomerativeClustering,0.6428571428571429,2.4890899658203125
16092201,MiniBatchKMeans,0.603448275862069,430.4618835449219
16092201,KMeans,0.603448275862069,244.06957626342773
16092201,SpectralClustering,0.6896551724137931,125.37550926208496
16092201,Birch,0.7586206896551724,44.98434066772461
16092201,AgglomerativeClustering,0.7586206896551724,3.830432891845703
16092301,MiniBatchKMeans,0.6949152542372882,381.41894340515137
16092301,KMeans,0.6949152542372882,225.07190704345703
16092301,SpectralClustering,0.711864406779661,127.03800201416016
16092301,Birch,0.7288135593220338,49.474477767944336
16092301,AgglomerativeClustering,0.7288135593220338,8.913040161132812
16092501,MiniBatchKMeans,0.7432432432432432,407.66310691833496
16092501,KMeans,0.7432432432432432,259.2284679412842
16092501,SpectralClustering,0.7297297297297297,83.43267440795898
16092501,Birch,0.7432432432432432,77.49676704406738
16092501,AgglomerativeClustering,0.7432432432432432,6.777524948120117
16092801,MiniBatchKMeans,0.88,226.17125511169434
16092801,KMeans,0.84,232.09333419799805
16092801,SpectralClustering,0.84,104.16388511657715
16092801,Birch,1.0,24.295330047607422
16092801,AgglomerativeClustering,1.0,6.114959716796875
16093001,MiniBatchKMeans,0.5,129.32229042053223
16093001,KMeans,0.5161290322580645,97.71990776062012
16093001,SpectralClustering,0.532258064516129,18.805265426635742
16093001,Birch,0.5161290322580645,17.120361328125
16093001,AgglomerativeClustering,0.5161290322580645,5.021095275878906
16093201,MiniBatchKMeans,0.7560975609756098,16.396045684814453
16093201,KMeans,0.7560975609756098,58.0747127532959
16093201,SpectralClustering,0.7560975609756098,18.80669593811035
16093201,Birch,0.7560975609756098,8.18490982055664
16093201,AgglomerativeClustering,0.7560975609756098,2.373218536376953
16093301,MiniBatchKMeans,0.7837837837837838,19.10400390625
16093301,KMeans,0.7837837837837838,47.796010971069336
16093301,SpectralClustering,0.6756756756756757,14.774560928344727
16093301,Birch,0.7837837837837838,7.210016250610352
16093301,AgglomerativeClustering,0.7837837837837838,2.007007598876953
16093501,MiniBatchKMeans,0.9090909090909091,20.763635635375977
16093501,KMeans,0.9090909090909091,129.29296493530273
16093501,SpectralClustering,0.9090909090909091,17.905712127685547
16093501,Birch,0.8545454545454545,16.115665435791016
16093501,AgglomerativeClustering,0.8545454545454545,3.912210464477539
16093601,MiniBatchKMeans,0.9411764705882353,14.337301254272461
16093601,KMeans,1.0,43.511152267456055
16093601,SpectralClustering,0.8823529411764706,13.259649276733398
16093601,Birch,0.8823529411764706,21.391868591308594
16093601,AgglomerativeClustering,0.8823529411764706,0.9243488311767578
16093801,MiniBatchKMeans,0.971830985915493,122.65682220458984
16093801,KMeans,0.971830985915493,146.68941497802734
16093801,SpectralClustering,1.0,93.36686134338379
16093801,Birch,0.9859154929577465,34.72137451171875
16093801,AgglomerativeClustering,0.9859154929577465,6.247758865356445
