video,clustering,acc,time
170101,MiniBatchKMeans,0.5853658536585367,239.0449047088623
170101,KMeans,0.5853658536585367,153.65934371948242
170101,SpectralClustering,0.5365853658536586,91.25375747680664
170101,Birch,0.8536585365853658,54.73184585571289
170101,AgglomerativeClustering,0.8536585365853658,2.535581588745117
170103,MiniBatchKMeans,0.6428571428571428,146.4695930480957
170103,KMeans,1.0,211.43555641174316
170103,SpectralClustering,0.6428571428571428,89.4160270690918
170103,Birch,1.0,27.350187301635742
170103,AgglomerativeClustering,1.0,3.940582275390625
170104,MiniBatchKMeans,0.9841269841269842,192.44956970214844
170104,KMeans,0.9841269841269842,237.35547065734863
170104,SpectralClustering,0.8095238095238095,94.32625770568848
170104,Birch,0.8253968253968254,32.94944763183594
170104,AgglomerativeClustering,0.8253968253968254,4.646539688110352
170108,MiniBatchKMeans,1.0,130.723237991333
170108,KMeans,1.0,110.7637882232666
170108,SpectralClustering,0.7368421052631579,95.70789337158203
170108,Birch,0.7368421052631579,19.388437271118164
170108,AgglomerativeClustering,0.7368421052631579,0.7932186126708984
16090101,MiniBatchKMeans,0.6764705882352942,134.7053050994873
16090101,KMeans,0.6764705882352942,134.5348358154297
16090101,SpectralClustering,1.0,71.0442066192627
16090101,Birch,1.0,28.70321273803711
16090101,AgglomerativeClustering,1.0,1.950979232788086
16090401,MiniBatchKMeans,0.64,141.49856567382812
16090401,KMeans,0.64,167.54770278930664
16090401,SpectralClustering,0.6266666666666667,94.47741508483887
16090401,Birch,1.0,26.177167892456055
16090401,AgglomerativeClustering,1.0,6.355524063110352
16090601,MiniBatchKMeans,0.8604651162790697,18.21303367614746
16090601,KMeans,0.5348837209302326,92.7131175994873
16090601,SpectralClustering,1.0,16.67046546936035
16090601,Birch,0.6046511627906976,8.765459060668945
16090601,AgglomerativeClustering,0.6046511627906976,2.393007278442383
16091201,MiniBatchKMeans,0.6111111111111112,48.557281494140625
16091201,KMeans,0.8611111111111112,120.29504776000977
16091201,SpectralClustering,0.75,14.12343978881836
16091201,Birch,0.6944444444444444,7.361412048339844
16091201,AgglomerativeClustering,0.6944444444444444,1.7771720886230469
16091301,MiniBatchKMeans,0.75,20.97940444946289
16091301,KMeans,0.5,143.90873908996582
16091301,SpectralClustering,0.5,93.26958656311035
16091301,Birch,0.5909090909090909,23.200035095214844
16091301,AgglomerativeClustering,0.5909090909090909,4.900455474853516
16091401,MiniBatchKMeans,1.0,130.86318969726562
16091401,KMeans,1.0,57.96170234680176
16091401,SpectralClustering,1.0,17.22407341003418
16091401,Birch,1.0,9.292840957641602
16091401,AgglomerativeClustering,1.0,2.8123855590820312
16092001,MiniBatchKMeans,0.7619047619047619,19.315242767333984
16092001,KMeans,0.8888888888888888,46.900272369384766
16092001,SpectralClustering,0.7619047619047619,18.053054809570312
16092001,Birch,0.746031746031746,17.673730850219727
16092001,AgglomerativeClustering,0.746031746031746,4.657506942749023
16092101,MiniBatchKMeans,0.9285714285714286,19.125699996948242
16092101,KMeans,0.9285714285714286,50.00901222229004
16092101,SpectralClustering,0.9285714285714286,18.75591278076172
16092101,Birch,1.0,8.220195770263672
16092101,AgglomerativeClustering,1.0,2.2716522216796875
16092201,MiniBatchKMeans,1.0,17.233848571777344
16092201,KMeans,1.0,56.0154914855957
16092201,SpectralClustering,0.7241379310344828,18.404006958007812
16092201,Birch,1.0,31.74424171447754
16092201,AgglomerativeClustering,1.0,4.300594329833984
16092301,MiniBatchKMeans,0.8983050847457628,131.31332397460938
16092301,KMeans,0.8813559322033898,48.7213134765625
16092301,SpectralClustering,0.8135593220338984,16.676664352416992
16092301,Birch,0.847457627118644,16.70527458190918
16092301,AgglomerativeClustering,0.847457627118644,4.174470901489258
16092501,MiniBatchKMeans,0.7432432432432432,114.54486846923828
16092501,KMeans,0.7432432432432432,52.75321006774902
16092501,SpectralClustering,0.7162162162162162,18.941640853881836
16092501,Birch,0.7432432432432432,32.219886779785156
16092501,AgglomerativeClustering,0.7432432432432432,6.223917007446289
16092801,MiniBatchKMeans,0.62,16.77083969116211
16092801,KMeans,0.62,44.834136962890625
16092801,SpectralClustering,0.64,16.59226417541504
16092801,Birch,0.92,9.475469589233398
16092801,AgglomerativeClustering,0.92,3.103017807006836
16093001,MiniBatchKMeans,0.7580645161290323,17.460346221923828
16093001,KMeans,0.7580645161290323,144.19889450073242
16093001,SpectralClustering,0.7096774193548387,90.1186466217041
16093001,Birch,0.7096774193548387,37.062883377075195
16093001,AgglomerativeClustering,0.7096774193548387,4.83393669128418
16093201,MiniBatchKMeans,0.7804878048780488,68.44472885131836
16093201,KMeans,0.8292682926829268,47.650814056396484
16093201,SpectralClustering,0.7560975609756098,16.38174057006836
16093201,Birch,0.8536585365853658,8.272886276245117
16093201,AgglomerativeClustering,0.8536585365853658,2.2101402282714844
16093301,MiniBatchKMeans,0.7837837837837838,17.233848571777344
16093301,KMeans,0.7837837837837838,47.62744903564453
16093301,SpectralClustering,0.6756756756756757,14.376401901245117
16093301,Birch,0.7837837837837838,7.152080535888672
16093301,AgglomerativeClustering,0.7837837837837838,1.859426498413086
16093501,MiniBatchKMeans,0.6363636363636364,18.540382385253906
16093501,KMeans,0.6181818181818182,134.6602439880371
16093501,SpectralClustering,0.6181818181818182,27.195453643798828
16093501,Birch,0.6363636363636364,15.136003494262695
16093501,AgglomerativeClustering,0.6363636363636364,3.7717819213867188
16093601,MiniBatchKMeans,0.6470588235294117,13.318538665771484
16093601,KMeans,1.0,43.09797286987305
16093601,SpectralClustering,0.8823529411764706,13.296842575073242
16093601,Birch,0.8823529411764706,21.34108543395996
16093601,AgglomerativeClustering,0.8823529411764706,0.9026527404785156
16093801,MiniBatchKMeans,0.9859154929577465,146.32225036621094
16093801,KMeans,0.8028169014084507,143.90969276428223
16093801,SpectralClustering,0.8169014084507042,78.91082763671875
16093801,Birch,0.8028169014084507,33.75124931335449
16093801,AgglomerativeClustering,0.8028169014084507,5.794525146484375
