col,img,cluster,acc,time
cumul_curve_Gcorr_GS20,16092101,SpectralClustering,0.5,177.60705947875977
cumul_curve_Gcorr_GS20,16092101,Birch,0.6904761904761905,38.15650939941406
cumul_curve_Gcorr_GS20,16092101,AgglomerativeClustering,0.6904761904761905,2.3729801177978516
cumul_curve_Gcorr_GS20,16092201,MiniBatchKMeans,0.5344827586206897,200.1204490661621
cumul_curve_Gcorr_GS20,16092201,KMeans,0.5344827586206897,143.10503005981445
cumul_curve_Gcorr_GS20,16092201,SpectralClustering,0.6551724137931034,157.0723056793213
cumul_curve_Gcorr_GS20,16092201,Birch,0.5344827586206897,56.909799575805664
cumul_curve_Gcorr_GS20,16092201,AgglomerativeClustering,0.5344827586206897,3.846406936645508
cumul_curve_Gcorr_GS20,16092301,MiniBatchKMeans,0.6949152542372882,182.6767921447754
cumul_curve_Gcorr_GS20,16092301,KMeans,0.8135593220338984,143.99051666259766
cumul_curve_Gcorr_GS20,16092301,SpectralClustering,0.6271186440677966,137.6333236694336
cumul_curve_Gcorr_GS20,16092301,Birch,0.847457627118644,40.4055118560791
cumul_curve_Gcorr_GS20,16092301,AgglomerativeClustering,0.847457627118644,4.200220108032227
cumul_curve_Gcorr_GS20,16092501,MiniBatchKMeans,0.7702702702702703,229.77447509765625
cumul_curve_Gcorr_GS20,16092501,KMeans,0.7837837837837838,232.51080513000488
cumul_curve_Gcorr_GS20,16092501,SpectralClustering,0.6621621621621622,146.87180519104004
cumul_curve_Gcorr_GS20,16092501,Birch,0.7297297297297297,79.17904853820801
cumul_curve_Gcorr_GS20,16092501,AgglomerativeClustering,0.7297297297297297,14.407873153686523
cumul_curve_Gcorr_GS20,16092801,MiniBatchKMeans,0.72,171.5998649597168
cumul_curve_Gcorr_GS20,16092801,KMeans,0.74,159.88922119140625
cumul_curve_Gcorr_GS20,16092801,SpectralClustering,0.6,136.06858253479004
cumul_curve_Gcorr_GS20,16092801,Birch,0.74,51.552772521972656
cumul_curve_Gcorr_GS20,16092801,AgglomerativeClustering,0.74,3.0701160430908203
cumul_curve_Gcorr_GS20,16093001,MiniBatchKMeans,0.7580645161290323,229.9659252166748
cumul_curve_Gcorr_GS20,16093001,KMeans,0.7096774193548387,60.11009216308594
cumul_curve_Gcorr_GS20,16093001,SpectralClustering,0.5161290322580645,97.72729873657227
cumul_curve_Gcorr_GS20,16093001,Birch,0.7741935483870968,62.24346160888672
cumul_curve_Gcorr_GS20,16093001,AgglomerativeClustering,0.7741935483870968,4.42957878112793
cumul_curve_Gcorr_GS20,16093201,MiniBatchKMeans,0.7073170731707317,253.23152542114258
cumul_curve_Gcorr_GS20,16093201,KMeans,0.7073170731707317,137.9985809326172
cumul_curve_Gcorr_GS20,16093201,SpectralClustering,0.6341463414634146,128.15165519714355
cumul_curve_Gcorr_GS20,16093201,Birch,0.7073170731707317,47.936439514160156
cumul_curve_Gcorr_GS20,16093201,AgglomerativeClustering,0.7073170731707317,1.9156932830810547
cumul_curve_Gcorr_GS20,16093301,MiniBatchKMeans,0.7567567567567568,301.2537956237793
cumul_curve_Gcorr_GS20,16093301,KMeans,0.7567567567567568,231.5506935119629
cumul_curve_Gcorr_GS20,16093301,SpectralClustering,0.5135135135135135,107.33795166015625
cumul_curve_Gcorr_GS20,16093301,Birch,0.7027027027027027,48.45929145812988
cumul_curve_Gcorr_GS20,16093301,AgglomerativeClustering,0.7027027027027027,9.235143661499023
cumul_curve_Gcorr_GS20,16093501,MiniBatchKMeans,0.8363636363636364,220.80540657043457
cumul_curve_Gcorr_GS20,16093501,KMeans,0.8363636363636364,269.0420150756836
cumul_curve_Gcorr_GS20,16093501,SpectralClustering,0.6,149.14989471435547
cumul_curve_Gcorr_GS20,16093501,Birch,0.7272727272727273,62.88719177246094
cumul_curve_Gcorr_GS20,16093501,AgglomerativeClustering,0.7272727272727273,9.755611419677734
cumul_curve_Gcorr_GS20,16093601,MiniBatchKMeans,1.0,248.40044975280762
cumul_curve_Gcorr_GS20,16093601,KMeans,1.0,180.46283721923828
cumul_curve_Gcorr_GS20,16093601,SpectralClustering,0.5294117647058824,94.76709365844727
cumul_curve_Gcorr_GS20,16093601,Birch,1.0,38.4516716003418
cumul_curve_Gcorr_GS20,16093601,AgglomerativeClustering,1.0,1.0759830474853516
cumul_curve_Gcorr_GS20,16093801,MiniBatchKMeans,0.971830985915493,272.963285446167
cumul_curve_Gcorr_GS20,16093801,KMeans,0.971830985915493,230.87096214294434
cumul_curve_Gcorr_GS20,16093801,SpectralClustering,0.7887323943661972,134.73176956176758
cumul_curve_Gcorr_GS20,16093801,Birch,0.9859154929577465,71.8538761138916
cumul_curve_Gcorr_GS20,16093801,AgglomerativeClustering,0.9859154929577465,5.5713653564453125
