col,img,cluster,acc,time
NIR_tsd,16091401,KMeans,0.5510204081632653,247.21837043762207
NIR_tsd,16091401,SpectralClustering,0.653061224489796,197.8147029876709
NIR_tsd,16091401,Birch,0.5714285714285714,44.947147369384766
NIR_tsd,16091401,AgglomerativeClustering,0.5714285714285714,4.603862762451172
NIR_tsd,16092001,MiniBatchKMeans,0.5873015873015873,742.4414157867432
NIR_tsd,16092001,KMeans,0.5238095238095238,217.2229290008545
NIR_tsd,16092001,SpectralClustering,0.5714285714285714,136.54422760009766
NIR_tsd,16092001,Birch,0.6190476190476191,59.27324295043945
NIR_tsd,16092001,AgglomerativeClustering,0.6190476190476191,12.200593948364258
NIR_tsd,16092101,MiniBatchKMeans,0.7619047619047619,166.5189266204834
NIR_tsd,16092101,KMeans,0.7142857142857143,303.2958507537842
NIR_tsd,16092101,SpectralClustering,0.6428571428571428,155.26628494262695
NIR_tsd,16092101,Birch,0.7619047619047619,35.825252532958984
NIR_tsd,16092101,AgglomerativeClustering,0.7619047619047619,9.443521499633789
NIR_tsd,16092201,MiniBatchKMeans,0.5862068965517242,508.91804695129395
NIR_tsd,16092201,KMeans,0.5862068965517241,310.40453910827637
NIR_tsd,16092201,SpectralClustering,0.5,154.9222469329834
NIR_tsd,16092201,Birch,0.7758620689655172,42.803049087524414
NIR_tsd,16092201,AgglomerativeClustering,0.7758620689655172,5.406379699707031
NIR_tsd,16092301,MiniBatchKMeans,0.576271186440678,173.97618293762207
NIR_tsd,16092301,KMeans,0.559322033898305,179.51440811157227
NIR_tsd,16092301,SpectralClustering,0.6101694915254238,157.9875946044922
NIR_tsd,16092301,Birch,0.5932203389830508,48.6910343170166
NIR_tsd,16092301,AgglomerativeClustering,0.5932203389830508,11.21973991394043
NIR_tsd,16092501,MiniBatchKMeans,0.7432432432432432,292.7424907684326
NIR_tsd,16092501,KMeans,0.7432432432432432,240.49711227416992
NIR_tsd,16092501,SpectralClustering,0.6621621621621622,194.68188285827637
NIR_tsd,16092501,Birch,0.7297297297297297,57.87158012390137
NIR_tsd,16092501,AgglomerativeClustering,0.7297297297297297,16.11328125
NIR_tsd,16092701,MiniBatchKMeans,0.5555555555555556,218.74260902404785
NIR_tsd,16092701,KMeans,0.75,180.5117130279541
NIR_tsd,16092701,SpectralClustering,0.5555555555555556,189.2545223236084
NIR_tsd,16092701,Birch,0.6388888888888888,45.296669006347656
NIR_tsd,16092701,AgglomerativeClustering,0.6388888888888888,7.034540176391602
NIR_tsd,16092801,MiniBatchKMeans,0.5,408.6289405822754
NIR_tsd,16092801,KMeans,0.54,202.35109329223633
NIR_tsd,16092801,SpectralClustering,0.54,128.13758850097656
NIR_tsd,16092801,Birch,0.5,53.71665954589844
NIR_tsd,16092801,AgglomerativeClustering,0.5,3.1943321228027344
NIR_tsd,16093001,MiniBatchKMeans,0.532258064516129,350.92782974243164
NIR_tsd,16093001,KMeans,0.532258064516129,348.93107414245605
NIR_tsd,16093001,SpectralClustering,0.5806451612903225,211.6262912750244
NIR_tsd,16093001,Birch,0.5161290322580645,90.18802642822266
NIR_tsd,16093001,AgglomerativeClustering,0.5161290322580645,5.360841751098633
NIR_tsd,16093201,MiniBatchKMeans,0.7804878048780488,338.56868743896484
NIR_tsd,16093201,KMeans,0.7804878048780488,245.83148956298828
NIR_tsd,16093201,SpectralClustering,0.6829268292682927,138.4565830230713
NIR_tsd,16093201,Birch,0.7804878048780488,43.4722900390625
NIR_tsd,16093201,AgglomerativeClustering,0.7804878048780488,14.940500259399414
NIR_tsd,16093301,MiniBatchKMeans,0.7837837837837838,246.05703353881836
NIR_tsd,16093301,KMeans,0.7837837837837838,240.12184143066406
NIR_tsd,16093301,SpectralClustering,0.5405405405405406,135.10942459106445
NIR_tsd,16093301,Birch,0.8378378378378378,56.39791488647461
NIR_tsd,16093301,AgglomerativeClustering,0.8378378378378378,2.698659896850586
NIR_tsd,16093501,MiniBatchKMeans,0.9090909090909091,217.82350540161133
NIR_tsd,16093501,KMeans,0.8727272727272728,264.9397850036621
NIR_tsd,16093501,SpectralClustering,0.6,121.63138389587402
NIR_tsd,16093501,Birch,0.9090909090909091,63.094377517700195
NIR_tsd,16093501,AgglomerativeClustering,0.9090909090909091,4.332542419433594
NIR_tsd,16093601,MiniBatchKMeans,0.88,242.76375770568848
NIR_tsd,16093601,KMeans,0.88,253.01003456115723
NIR_tsd,16093601,SpectralClustering,0.68,192.37112998962402
NIR_tsd,16093601,Birch,0.88,50.27365684509277
NIR_tsd,16093601,AgglomerativeClustering,0.88,1.371145248413086
NIR_tsd,16093801,MiniBatchKMeans,0.9577464788732395,264.11986351013184
NIR_tsd,16093801,KMeans,0.9577464788732394,196.6259479522705
NIR_tsd,16093801,SpectralClustering,0.7323943661971831,180.1764965057373
NIR_tsd,16093801,Birch,0.971830985915493,117.44070053100586
NIR_tsd,16093801,AgglomerativeClustering,0.971830985915493,6.36744499206543
