video,clustering,acc,time
170101,MiniBatchKMeans,0.5365853658536586,30.823469161987305
170101,KMeans,0.5121951219512195,13.619422912597656
170101,SpectralClustering,0.5609756097560976,18.125057220458984
170101,Birch,0.5121951219512195,5.816936492919922
170101,AgglomerativeClustering,0.5121951219512195,0.5753040313720703
170103,MiniBatchKMeans,0.9642857142857143,8.467674255371094
170103,KMeans,0.9642857142857143,9.006738662719727
170103,SpectralClustering,0.9642857142857143,11.158943176269531
170103,Birch,0.75,2.1893978118896484
170103,AgglomerativeClustering,1.0,0.45108795166015625
170104,MiniBatchKMeans,0.6031746031746033,5.681276321411133
170104,KMeans,0.6031746031746033,15.644311904907227
170104,SpectralClustering,0.6031746031746031,16.936540603637695
170104,Birch,0.5396825396825397,3.2644271850585938
170104,AgglomerativeClustering,0.8095238095238095,0.6306171417236328
170108,MiniBatchKMeans,1.0,5.238056182861328
170108,KMeans,1.0,8.945465087890625
170108,SpectralClustering,1.0,10.688066482543945
170108,Birch,1.0,1.9533634185791016
170108,AgglomerativeClustering,1.0,0.400543212890625
16090101,MiniBatchKMeans,0.8529411764705882,7.371187210083008
16090101,KMeans,0.8529411764705882,9.574413299560547
16090101,SpectralClustering,0.8529411764705882,11.685609817504883
16090101,Birch,0.8529411764705882,2.370595932006836
16090101,AgglomerativeClustering,0.9117647058823529,0.46753883361816406
16090401,MiniBatchKMeans,0.84,5.401849746704102
16090401,KMeans,0.84,10.090112686157227
16090401,SpectralClustering,0.84,13.453960418701172
16090401,Birch,0.8266666666666667,3.5533905029296875
16090401,AgglomerativeClustering,0.88,0.7178783416748047
16090601,MiniBatchKMeans,0.6976744186046512,8.024930953979492
16090601,KMeans,0.6976744186046512,9.387493133544922
16090601,SpectralClustering,0.6976744186046512,11.561870574951172
16090601,Birch,0.6976744186046512,2.620220184326172
16090601,AgglomerativeClustering,0.6976744186046512,0.5285739898681641
16091201,MiniBatchKMeans,0.8611111111111112,5.327939987182617
16091201,KMeans,0.8888888888888888,9.492158889770508
16091201,SpectralClustering,0.8888888888888888,12.911796569824219
16091201,Birch,0.9444444444444444,2.3643970489501953
16091201,AgglomerativeClustering,0.9444444444444444,0.46539306640625
16091301,MiniBatchKMeans,0.6363636363636364,6.887674331665039
16091301,KMeans,0.6363636363636364,9.522676467895508
16091301,SpectralClustering,0.6136363636363636,13.33928108215332
16091301,Birch,0.6363636363636364,2.646923065185547
16091301,AgglomerativeClustering,0.5454545454545454,0.5152225494384766
16091401,MiniBatchKMeans,0.7659574468085106,10.17308235168457
16091401,KMeans,0.7446808510638298,11.143207550048828
16091401,SpectralClustering,0.7446808510638298,12.200355529785156
16091401,Birch,0.7872340425531915,2.7790069580078125
16091401,AgglomerativeClustering,0.7872340425531915,0.5295276641845703
16092001,MiniBatchKMeans,0.8888888888888888,7.138967514038086
16092001,KMeans,0.8888888888888888,9.360074996948242
16092001,SpectralClustering,0.8571428571428571,12.542486190795898
16092001,Birch,0.8888888888888888,3.222942352294922
16092001,AgglomerativeClustering,0.8888888888888888,0.6339550018310547
16092101,MiniBatchKMeans,0.7142857142857143,5.399465560913086
16092101,KMeans,0.7142857142857143,9.764909744262695
16092101,SpectralClustering,0.7142857142857143,12.677669525146484
16092101,Birch,0.6428571428571428,2.648591995239258
16092101,AgglomerativeClustering,0.6428571428571429,0.5023479461669922
16092201,MiniBatchKMeans,0.6379310344827587,8.031845092773438
16092201,KMeans,0.6379310344827587,11.115550994873047
